,set_size,average_insert,average_find,collision_rate,time
60,6500.0,17.142307692307693,17.142307692307693,0.7290769230769231,0.0747218132019043
61,6600.0,2.8162121212121214,2.8162121212121214,0.5121212121212121,0.0467371940612793
62,6700.0,6.272985074626866,6.272985074626866,0.7304477611940299,0.057749032974243164
63,6800.0,3.617205882352941,3.617205882352941,0.5501470588235294,0.05769848823547363
64,6900.0,2.7495652173913046,2.7495652173913046,0.5056521739130435,0.05228543281555176
65,7000.0,16.312571428571427,16.312571428571427,0.7161428571428572,0.0851283073425293
66,7100.0,2.808450704225352,2.808450704225352,0.5076056338028169,0.053333282470703125
67,7200.0,15.482777777777779,15.482777777777779,0.7616666666666667,0.0835118293762207
68,7300.0,6.323424657534247,6.323424657534247,0.7273972602739726,0.05988025665283203
69,7400.0,5.7775675675675675,5.7775675675675675,0.7295945945945946,0.06252813339233398
70,7500.0,7.232,7.232,0.5466666666666666,0.07207059860229492
71,7600.0,8.500657894736841,8.500657894736841,0.7393421052631579,0.0727224349975586
72,7700.0,5.474935064935065,5.474935064935065,0.6935064935064935,0.06604194641113281
73,7800.0,5.712435897435897,5.712435897435897,0.7133333333333334,0.07268929481506348
74,7900.0,7.032025316455696,7.032025316455696,0.7320253164556962,0.08443713188171387
75,8000.0,14.76575,14.76575,0.61775,0.09915852546691895
76,8100.0,12.783703703703704,12.783703703703704,0.807037037037037,0.08711552619934082
77,8200.0,2.7998780487804877,2.7998780487804877,0.5089024390243903,0.06175994873046875
78,8300.0,2.887831325301205,2.887831325301205,0.5063855421686747,0.05706024169921875
79,8400.0,7.152142857142858,7.152142857142858,0.7209523809523809,0.07381939888000488
80,8500.0,6.581176470588235,6.581176470588235,0.5492941176470588,0.0744638442993164
81,8600.0,6.093837209302325,6.093837209302325,0.7287209302325581,0.0719599723815918
82,8700.0,2.7528735632183907,2.7528735632183907,0.5052873563218391,0.0729529857635498
83,8800.0,5.05,5.05,0.5776136363636364,0.0683751106262207
84,8900.0,2.6730337078651685,2.6730337078651685,0.5080898876404495,0.08362865447998047
85,9000.0,21.528,21.528,0.7525555555555555,0.12425112724304199
86,9100.0,13.655604395604396,13.655604395604396,0.8504395604395605,0.09885525703430176
87,9200.0,3.6093478260869567,3.6093478260869567,0.5528260869565217,0.05985093116760254
88,9300.0,6.75010752688172,6.75010752688172,0.7330107526881721,0.08090353012084961
89,9400.0,2.816382978723404,2.816382978723404,0.5085106382978724,0.06426596641540527
90,9500.0,18.23505263157895,18.23505263157895,0.7374736842105263,0.10923576354980469
91,9600.0,6.913125,6.913125,0.5876041666666667,0.09124350547790527
92,9700.0,6.306701030927835,6.306701030927835,0.7317525773195876,0.08647680282592773
93,9800.0,7.655102040816327,7.655102040816327,0.7508163265306123,0.08659172058105469
94,9900.0,7.225656565656566,7.225656565656566,0.737979797979798,0.08468484878540039
95,10000.0,9.0285,9.0285,0.5894,0.08956694602966309
96,10100.0,2.807029702970297,2.807029702970297,0.5065346534653465,0.06868910789489746
97,10200.0,2.8664705882352943,2.8664705882352943,0.5065686274509804,0.06397032737731934
98,10300.0,6.7975728155339805,6.7975728155339805,0.7363106796116505,0.0672459602355957
99,10400.0,11.77125,11.77125,0.7441346153846153,0.11684823036193848
100,10500.0,16.86885714285714,16.86885714285714,0.715047619047619,0.1498401165008545
101,10600.0,2.7783018867924527,2.7783018867924527,0.5076415094339622,0.10369205474853516
102,10700.0,2.708785046728972,2.708785046728972,0.5070093457943925,0.06995773315429688
103,10800.0,16.33,16.33,0.8192592592592592,0.11445498466491699
104,10900.0,6.796697247706422,6.796697247706422,0.7346788990825688,0.08329272270202637
105,11000.0,6.826272727272728,6.826272727272728,0.5477272727272727,0.09485888481140137
106,11100.0,5.929459459459459,5.929459459459459,0.7275675675675676,0.0937948226928711
107,11200.0,10.418660714285714,10.418660714285714,0.7274107142857142,0.09681010246276855
108,11300.0,2.721504424778761,2.721504424778761,0.5049557522123894,0.12943649291992188
109,11400.0,6.133421052631579,6.133421052631579,0.719561403508772,0.14160442352294922
110,11500.0,7.326434782608696,7.326434782608696,0.5537391304347826,0.09430384635925293
111,11600.0,3.6514655172413795,3.6514655172413795,0.5497413793103448,0.07468485832214355
112,11700.0,15.388461538461538,15.388461538461538,0.8788888888888889,0.1330430507659912
113,11800.0,2.7290677966101695,2.7290677966101695,0.5159322033898305,0.08714127540588379
114,11900.0,5.373445378151261,5.373445378151261,0.6995798319327731,0.09050130844116211
115,12000.0,14.810833333333333,14.810833333333333,0.6119166666666667,0.1287398338317871
116,12100.0,4.426363636363637,4.426363636363637,0.5498347107438016,0.08694291114807129
117,12200.0,6.695983606557377,6.695983606557377,0.7295081967213115,0.10206818580627441
118,12300.0,2.7465040650406505,2.7465040650406505,0.5041463414634146,0.0892798900604248
119,12400.0,9.483548387096775,9.483548387096775,0.7525,0.1309814453125
120,12500.0,11.33904,11.33904,0.5512,0.16118812561035156
121,12600.0,16.26547619047619,16.26547619047619,0.8676190476190476,0.14124512672424316
122,12700.0,6.416850393700788,6.416850393700788,0.7318897637795275,0.10629653930664062
123,12800.0,10.1278125,10.1278125,0.586015625,0.11043858528137207
124,12900.0,6.513720930232558,6.513720930232558,0.7348062015503876,0.11830759048461914
125,13000.0,16.333692307692306,16.333692307692306,0.7286153846153847,0.17600417137145996
126,13100.0,2.753969465648855,2.753969465648855,0.5053435114503817,0.10991835594177246
127,13200.0,3.6381060606060607,3.6381060606060607,0.5501515151515152,0.09754753112792969
128,13300.0,14.967593984962406,14.967593984962406,0.8575187969924812,0.13878774642944336
129,13400.0,6.540373134328358,6.540373134328358,0.7344776119402985,0.09767889976501465
130,13500.0,33.840074074074074,33.840074074074074,0.8162222222222222,0.2229001522064209
131,13600.0,4.878602941176471,4.878602941176471,0.5761764705882353,0.10978579521179199
132,13700.0,2.8706569343065693,2.8706569343065693,0.5137226277372263,0.10044074058532715
133,13800.0,2.7831159420289855,2.7831159420289855,0.5076086956521739,0.08703947067260742
134,13900.0,6.75546762589928,6.75546762589928,0.7323021582733813,0.10916829109191895
135,14000.0,22.724071428571428,22.724071428571428,0.7385714285714285,0.17527246475219727
136,14100.0,2.806241134751773,2.806241134751773,0.5129787234042553,0.0978546142578125
137,14200.0,2.768732394366197,2.768732394366197,0.5119014084507042,0.09621524810791016
138,14300.0,5.338741258741258,5.338741258741258,0.7107692307692308,0.13692188262939453
139,14400.0,15.484930555555556,15.484930555555556,0.7625,0.14398527145385742
140,14500.0,6.86151724137931,6.86151724137931,0.5557931034482758,0.1148979663848877
141,14600.0,6.6374657534246575,6.6374657534246575,0.7345205479452055,0.11388421058654785
142,14700.0,7.966938775510204,7.966938775510204,0.7522448979591837,0.12275242805480957
143,14800.0,8.112702702702702,8.112702702702702,0.7427702702702703,0.1413416862487793
144,14900.0,2.827718120805369,2.827718120805369,0.5142953020134228,0.1081082820892334
145,15000.0,6.672933333333333,6.672933333333333,0.5527333333333333,0.10608792304992676
146,15100.0,6.832052980132451,6.832052980132451,0.7358940397350994,0.12638306617736816
147,15200.0,14.45296052631579,14.45296052631579,0.7535526315789474,0.15903902053833008
148,15300.0,7.081111111111111,7.081111111111111,0.7362745098039216,0.13522553443908691
149,15400.0,5.4583766233766235,5.4583766233766235,0.6966233766233766,0.1268010139465332
150,15500.0,19.251290322580644,19.251290322580644,0.748,0.24407148361206055
151,15600.0,8.064166666666667,8.064166666666667,0.737051282051282,0.13677167892456055
152,15700.0,6.803312101910828,6.803312101910828,0.7331210191082802,0.127000093460083
153,15800.0,6.722721518987342,6.722721518987342,0.7333544303797468,0.1566638946533203
154,15900.0,2.7774842767295596,2.7774842767295596,0.5049056603773585,0.13698577880859375
155,16000.0,21.5444375,21.5444375,0.6243125,0.2310018539428711
156,16100.0,5.549937888198758,5.549937888198758,0.7003105590062112,0.11681032180786133
157,16200.0,14.205555555555556,14.205555555555556,0.8102469135802469,0.1699814796447754
158,16300.0,7.160245398773006,7.160245398773006,0.7354438922633291,0.12981939315795898
159,16400.0,3.652439024390244,3.652439024390244,0.5498780487804878,0.1217191219329834
160,16500.0,6.617454545454545,6.617454545454545,0.5515757575757576,0.12921404838562012
161,16600.0,2.757409638554217,2.757409638554217,0.5064457831325301,0.09792280197143555
162,16700.0,2.797604790419162,2.797604790419162,0.5067065868263473,0.10292816162109375
163,16800.0,11.103452380952382,11.103452380952382,0.7294047619047619,0.15836763381958008
164,16900.0,7.518639053254438,7.518639053254438,0.7441420118343195,0.15161991119384766
165,17000.0,6.899235294117647,6.899235294117647,0.5524117647058824,0.13699555397033691
166,17100.0,19.737485380116958,19.737485380116958,0.8846198830409356,0.19838571548461914
167,17200.0,8.981627906976744,8.981627906976744,0.7468023255813954,0.15316343307495117
168,17300.0,2.806820809248555,2.806820809248555,0.506242774566474,0.10944962501525879
169,17400.0,2.7936781609195402,2.7936781609195402,0.5075287356321839,0.11943721771240234
170,17500.0,16.76902857142857,16.76902857142857,0.7153142857142857,0.20787787437438965
171,17600.0,5.084204545454545,5.084204545454545,0.5798863636363636,0.1222832202911377
172,17700.0,2.7840112994350283,2.7840112994350283,0.5071186440677966,0.1147913932800293
173,17800.0,2.8195505617977528,2.8195505617977528,0.5076966292134831,0.12306737899780273
174,17900.0,2.7934078212290503,2.7934078212290503,0.5115642458100559,0.17339825630187988
175,18000.0,29.503055555555555,29.503055555555555,0.7664444444444445,0.2985663414001465
176,18100.0,6.800386740331492,6.800386740331492,0.7362983425414364,0.1454918384552002
177,18200.0,13.857857142857142,13.857857142857142,0.8535164835164836,0.20189905166625977
178,18300.0,6.449344262295082,6.449344262295082,0.7312021857923497,0.15390300750732422
179,18400.0,5.124402173913044,5.124402173913044,0.5857608695652174,0.12828421592712402
180,18500.0,18.025027027027026,18.025027027027026,0.7430810810810811,0.20705676078796387
181,18600.0,6.569462365591398,6.569462365591398,0.7288172043010752,0.1449906826019287
182,18700.0,2.8241176470588236,2.8241176470588236,0.508288770053476,0.12661409378051758
183,18800.0,3.552127659574468,3.552127659574468,0.5493617021276596,0.14580178260803223
184,18900.0,29.391640211640212,29.391640211640212,0.9034391534391535,0.3063793182373047
185,19000.0,17.26078947368421,17.26078947368421,0.7372105263157894,0.21945762634277344
186,19100.0,2.7885340314136124,2.7885340314136124,0.5099476439790576,0.12524032592773438
187,19200.0,10.78578125,10.78578125,0.5948958333333333,0.17798209190368652
188,19300.0,6.434922279792747,6.434922279792747,0.7360621761658032,0.22807812690734863
189,19400.0,6.659226804123711,6.659226804123711,0.7351546391752577,0.2014455795288086
190,19500.0,17.171846153846154,17.171846153846154,0.7301538461538462,0.268688440322876
191,19600.0,10.796224489795918,10.796224489795918,0.7696938775510204,0.19632482528686523
192,19700.0,2.791776649746193,2.791776649746193,0.5087817258883248,0.13881492614746094
193,19800.0,7.102020202020202,7.102020202020202,0.7393939393939394,0.15710902214050293
194,19900.0,6.906683417085427,6.906683417085427,0.7359798994974874,0.15760517120361328
195,20000.0,15.4385,15.4385,0.6178,0.22553539276123047
196,20100.0,6.476119402985074,6.476119402985074,0.7323383084577114,0.15483999252319336
197,20200.0,2.77990099009901,2.77990099009901,0.5083168316831683,0.13251376152038574
198,20300.0,5.601034482758621,5.601034482758621,0.7033004926108375,0.1709291934967041
199,20400.0,3.5422549019607845,3.5422549019607845,0.5500980392156862,0.16115975379943848
200,20500.0,7.08790243902439,7.08790243902439,0.5541463414634147,0.17124509811401367
201,20600.0,7.001893203883495,7.001893203883495,0.7369902912621359,0.16417884826660156
202,20700.0,7.127826086956522,7.127826086956522,0.7382125603864734,0.1755988597869873
203,20800.0,11.867115384615385,11.867115384615385,0.745048076923077,0.21342921257019043
204,20900.0,6.1583732057416265,6.1583732057416265,0.7235406698564594,0.18337035179138184
205,21000.0,16.362142857142857,16.362142857142857,0.7176666666666667,0.3307199478149414
206,21100.0,7.0460189573459715,7.0460189573459715,0.7366824644549763,0.24929308891296387
207,21200.0,3.6241037735849058,3.6241037735849058,0.5548584905660378,0.1735396385192871
208,21300.0,2.7869483568075117,2.7869483568075117,0.5076056338028169,0.13541913032531738
209,21400.0,2.7816822429906543,2.7816822429906543,0.5063084112149533,0.13983941078186035
210,21500.0,18.976511627906977,18.976511627906977,0.7474883720930232,0.2786984443664551
211,21600.0,24.939537037037038,24.939537037037038,0.8256944444444444,0.3174629211425781
212,21700.0,14.688248847926268,14.688248847926268,0.8623041474654378,0.2408607006072998
213,21800.0,6.716880733944954,6.716880733944954,0.735,0.1928880214691162
214,21900.0,6.758173515981735,6.758173515981735,0.7335616438356164,0.28130197525024414
215,22000.0,9.577272727272728,9.577272727272728,0.5927272727272728,0.22575139999389648
216,22100.0,5.53552036199095,5.53552036199095,0.714027149321267,0.1882314682006836
217,22200.0,6.351846846846847,6.351846846846847,0.7301801801801802,0.17686128616333008
218,22300.0,7.50982062780269,7.50982062780269,0.7366816143497757,0.18638968467712402
219,22400.0,15.639776785714286,15.639776785714286,0.7357589285714285,0.26191186904907227
220,22500.0,22.585466666666665,22.585466666666665,0.7501777777777778,0.2991611957550049
221,22600.0,2.7934513274336283,2.7934513274336283,0.5090707964601769,0.13701105117797852
222,22700.0,2.8090308370044053,2.8090308370044053,0.5144493392070485,0.1456763744354248
223,22800.0,8.966140350877193,8.966140350877193,0.7428947368421053,0.19369077682495117
224,22900.0,7.1273362445414845,7.1273362445414845,0.7379475982532752,0.19316411018371582
225,23000.0,6.972782608695653,6.972782608695653,0.554695652173913,0.18394923210144043
226,23100.0,5.487792207792208,5.487792207792208,0.701948051948052,0.18186092376708984
227,23200.0,5.082370689655172,5.082370689655172,0.5809051724137931,0.19765114784240723
228,23300.0,2.8084549356223176,2.8084549356223176,0.5100008584427848,0.1574723720550537
229,23400.0,15.04508547008547,15.04508547008547,0.8776495726495727,0.2421245574951172
230,23500.0,6.561574468085106,6.561574468085106,0.5511914893617021,0.18117213249206543
231,23600.0,3.5916525423728816,3.5916525423728816,0.5555508474576272,0.16249752044677734
232,23700.0,6.709324894514768,6.709324894514768,0.7334486687201992,0.26316165924072266
233,23800.0,5.520252100840336,5.520252100840336,0.7035294117647058,0.243117094039917
234,23900.0,2.7661924686192467,2.7661924686192467,0.5103765690376569,0.25513768196105957
235,24000.0,15.884291666666666,15.884291666666666,0.6192916666666667,0.316558837890625
236,24100.0,6.817551867219917,6.817551867219917,0.736597510373444,0.19199919700622559
237,24200.0,4.7101652892561985,4.7101652892561985,0.5526446280991736,0.18202590942382812
238,24300.0,30.366748971193417,30.366748971193417,0.8306172839506173,0.38977885246276855
239,24400.0,9.075696721311475,9.075696721311475,0.7497540983606558,0.22713541984558105
240,24500.0,26.89061224489796,26.89061224489796,0.7689795918367347,0.4135894775390625
241,24600.0,2.7478455284552847,2.7478455284552847,0.505650406504065,0.17477869987487793
242,24700.0,15.968137651821863,15.968137651821863,0.8711740890688259,0.2672882080078125
243,24800.0,14.474798387096774,14.474798387096774,0.7593145161290322,0.5072221755981445
244,24900.0,2.814738955823293,2.814738955823293,0.5106827309236948,0.590226411819458
245,25000.0,12.13608,12.13608,0.55588,0.8050730228424072
246,25100.0,2.8386454183266934,2.8386454183266934,0.5151394422310757,0.37578439712524414
247,25200.0,23.489920634920637,23.489920634920637,0.8759523809523809,1.0458776950836182
248,25300.0,2.830909090909091,2.830909090909091,0.5138735177865613,0.5542919635772705
249,25400.0,6.488818897637795,6.488818897637795,0.7346456692913386,0.6443696022033691
250,25500.0,7.224313725490196,7.224313725490196,0.5574901960784314,0.6801424026489258
251,25600.0,13.7219140625,13.7219140625,0.5929296875,0.8198702335357666
252,25700.0,2.7833463035019457,2.7833463035019457,0.5117120622568093,0.5338854789733887
253,25800.0,6.622248062015504,6.622248062015504,0.7342635658914729,0.6431384086608887
254,25900.0,15.099420849420849,15.099420849420849,0.861969111969112,0.7943143844604492
255,26000.0,25.837423076923077,25.837423076923077,0.7518076923076923,0.932509183883667
256,26100.0,6.934252873563218,6.934252873563218,0.7374712643678161,0.20660877227783203
257,26200.0,2.7474809160305345,2.7474809160305345,0.5079770992366412,0.16854214668273926
258,26300.0,2.7657034220532317,2.7657034220532317,0.511996653865166,0.20232295989990234
259,26400.0,5.239128787878788,5.239128787878788,0.5809090909090909,0.20288920402526855
260,26500.0,7.025509433962264,7.025509433962264,0.5508679245283019,0.22016692161560059
261,26600.0,15.051917293233084,15.051917293233084,0.8580827067669173,0.28813862800598145
262,26700.0,2.756104868913858,2.756104868913858,0.5118352059925093,0.20953583717346191
263,26800.0,8.870634328358209,8.870634328358209,0.751044776119403,0.2872960567474365
264,26900.0,2.7821189591078066,2.7821189591078066,0.5141263940520446,0.36510443687438965
265,27000.0,35.32688888888889,35.32688888888889,0.8174074074074074,0.6096780300140381
266,27100.0,7.037343173431735,7.037343173431735,0.7359409594095941,0.28305816650390625
267,27200.0,5.165183823529412,5.165183823529412,0.5825581822861134,0.2220315933227539
268,27300.0,14.265201465201466,14.265201465201466,0.8531135531135531,0.31427645683288574
269,27400.0,2.7821167883211677,2.7821167883211677,0.5178467153284672,0.2019639015197754
270,27500.0,6.966181818181818,6.966181818181818,0.5544,0.25671863555908203
271,27600.0,3.5759057971014494,3.5759057971014494,0.5585144927536232,0.20765185356140137
272,27700.0,6.537364620938628,6.537364620938628,0.7340072202166065,0.2821516990661621
273,27800.0,6.844928057553957,6.844928057553957,0.7344964028776978,0.2576298713684082
274,27900.0,17.571433691756273,17.571433691756273,0.8863082437275985,0.39136648178100586
275,28000.0,37.24485714285714,37.24485714285714,0.75125,0.5753459930419922
276,28100.0,2.7670106761565836,2.7670106761565836,0.5101779359430605,0.23830914497375488
277,28200.0,2.8182978723404255,2.8182978723404255,0.5149290780141844,0.22602581977844238
278,28300.0,6.581590106007067,6.581590106007067,0.7327467401674971,0.2513875961303711
279,28400.0,3.52637323943662,3.52637323943662,0.5551408450704225,0.23590683937072754
280,28500.0,20.017228070175438,20.017228070175438,0.7383157894736843,0.409853458404541
281,28600.0,5.689265734265734,5.689265734265734,0.7154895104895105,0.2742302417755127
282,28700.0,5.419512195121952,5.419512195121952,0.6975261324041812,0.22057867050170898
283,28800.0,20.75170138888889,20.75170138888889,0.7670752456682524,0.3649632930755615
284,28900.0,5.156885813148789,5.156885813148789,0.5465397923875432,0.2398366928100586
285,29000.0,7.237206896551724,7.237206896551724,0.556,0.22942709922790527
286,29100.0,6.594158075601374,6.594158075601374,0.733745704467354,0.22547292709350586
287,29200.0,9.204075342465753,9.204075342465753,0.7548972602739726,0.2935972213745117
288,29300.0,2.80320819112628,2.80320819112628,0.5121160409556313,0.2242443561553955
289,29400.0,7.866122448979592,7.866122448979592,0.7516326530612245,0.2699849605560303
290,29500.0,6.779525423728813,6.779525423728813,0.5565951388182651,0.26909828186035156
291,29600.0,13.438547297297298,13.438547297297298,0.759527027027027,0.2835371494293213
292,29700.0,11.905993265993265,11.905993265993265,0.8072727272727273,0.3061256408691406
293,29800.0,2.8296308724832215,2.8296308724832215,0.51748322147651,0.189896821975708
294,29900.0,5.762140468227424,5.762140468227424,0.7149832775919732,0.22484588623046875
295,30000.0,9.841266666666666,9.841266666666666,0.5934333333333334,0.28736209869384766
296,30100.0,14.11265780730897,14.11265780730897,0.8629235880398671,0.31060791015625
297,30200.0,7.17158940397351,7.17158940397351,0.741084141859002,0.2443990707397461
298,30300.0,2.7906270627062706,2.7906270627062706,0.5138123370408264,0.20406365394592285
299,30400.0,14.256578947368421,14.256578947368421,0.7517763157894737,0.48323869705200195
300,30500.0,19.43150819672131,19.43150819672131,0.7482295081967213,1.3040900230407715
301,30600.0,7.0749346405228755,7.0749346405228755,0.7388235294117647,0.7816855907440186
302,30700.0,7.01442996742671,7.01442996742671,0.7374181569432229,0.8338263034820557
303,30800.0,7.518084415584416,7.518084415584416,0.7223051948051948,0.7610955238342285
304,30900.0,6.746828478964401,6.746828478964401,0.7368932038834951,0.7046656608581543
305,31000.0,19.570225806451614,19.570225806451614,0.7467741935483871,1.130075216293335
306,31100.0,2.8382315112540195,2.8382315112540195,0.5164308681672025,0.6692273616790771
307,31200.0,12.289519230769232,12.289519230769232,0.7496233612206302,0.32013702392578125
308,31300.0,6.541341853035144,6.541341853035144,0.733258785942492,0.27154064178466797
309,31400.0,6.584331210191083,6.584331210191083,0.7326433121019108,0.244063138961792
310,31500.0,50.66968253968254,50.66968253968254,0.8735873015873016,0.8564484119415283
311,31600.0,9.218955696202531,9.218955696202531,0.7532278481012659,0.2720479965209961
312,31700.0,2.84589905362776,2.84589905362776,0.5129652996845426,0.2268826961517334
313,31800.0,2.793805031446541,2.793805031446541,0.5167610062893082,0.23502302169799805
314,31900.0,2.7648275862068967,2.7648275862068967,0.5096711495658172,0.21410655975341797
315,32000.0,34.15675,34.15675,0.63059375,0.575092077255249
316,32100.0,2.870747663551402,2.870747663551402,0.5168847352024922,0.22137141227722168
317,32200.0,5.293819875776397,5.293819875776397,0.6978260869565217,0.25687456130981445
318,32300.0,6.241578947368421,6.241578947368421,0.7254489164086687,0.25190210342407227
319,32400.0,19.107561728395062,19.107561728395062,0.8209567901234568,0.41776204109191895
320,32500.0,17.7104,17.7104,0.730276923076923,0.3934807777404785
321,32600.0,7.113650306748466,7.113650306748466,0.738159509202454,0.2835571765899658
322,32700.0,6.62,6.62,0.7350152905198777,0.28530359268188477
323,32800.0,5.039237804878049,5.039237804878049,0.5802439024390244,0.25263166427612305
324,32900.0,5.430182370820669,5.430182370820669,0.7019148936170213,0.24608278274536133
325,33000.0,6.981787878787879,6.981787878787879,0.5546834752568259,0.26211094856262207
326,33100.0,7.055679758308157,7.055679758308157,0.7384592145015105,0.2604517936706543
327,33200.0,3.533012048192771,3.533012048192771,0.5519277108433734,0.25562429428100586
328,33300.0,17.793123123123124,17.793123123123124,0.886419604781068,0.40036940574645996
329,33400.0,2.7971856287425148,2.7971856287425148,0.5181437125748503,0.25691819190979004
330,33500.0,19.00668656716418,19.00668656716418,0.7494626865671642,0.4853363037109375
331,33600.0,11.597916666666666,11.597916666666666,0.7330059523809523,0.3605527877807617
332,33700.0,6.846201780415431,6.846201780415431,0.7400296735905044,0.31216931343078613
333,33800.0,7.528284023668639,7.528284023668639,0.7421597633136094,0.2926597595214844
334,33900.0,2.837669616519174,2.837669616519174,0.513834808259587,0.25165319442749023
335,34000.0,9.935470588235294,9.935470588235294,0.6061764705882353,0.30057406425476074
336,34100.0,6.654340175953079,6.654340175953079,0.732375366568915,0.28168344497680664
337,34200.0,19.064912280701755,19.064912280701755,0.8836549707602339,0.4223604202270508
338,34300.0,27.05055393586006,27.05055393586006,0.7746064139941691,0.5216109752655029
339,34400.0,14.01017441860465,14.01017441860465,0.7610755813953488,0.3540823459625244
340,34500.0,6.831652173913043,6.831652173913043,0.5582608695652174,0.2858390808105469
341,34600.0,2.8778323699421966,2.8778323699421966,0.5276300578034682,0.23520326614379883
342,34700.0,2.839394812680115,2.839394812680115,0.514985590778098,0.23084282875061035
343,34800.0,3.554310344827586,3.554310344827586,0.5535344827586207,0.26811909675598145
344,34900.0,7.167507163323783,7.167507163323783,0.7450143266475645,0.37221312522888184
345,35000.0,16.692742857142857,16.692742857142857,0.7175428571428571,0.5043754577636719
346,35100.0,28.09148148148148,28.09148148148148,0.9113675213675214,0.5998930931091309
347,35200.0,6.635625,6.635625,0.6078977272727273,0.2969510555267334
348,35300.0,2.8109065155807365,2.8109065155807365,0.5128473894444602,0.23792147636413574
349,35400.0,2.879039548022599,2.879039548022599,0.5193220338983051,0.29061031341552734
350,35500.0,6.80512676056338,6.80512676056338,0.5796619718309859,0.2902648448944092
351,35600.0,3.6952808988764043,3.6952808988764043,0.5581741573033708,0.29636144638061523
352,35700.0,5.427478991596638,5.427478991596638,0.7021008403361344,0.276047945022583
353,35800.0,2.9643575418994415,2.9643575418994415,0.5431564245810055,0.2529282569885254
354,35900.0,2.788635097493036,2.788635097493036,0.5133704735376045,0.2667670249938965
355,36000.0,49.39525,49.39525,0.7784166666666666,0.8335456848144531
356,36100.0,8.278947368421052,8.278947368421052,0.7558104102606721,0.3165264129638672
357,36200.0,6.975718232044199,6.975718232044199,0.7382596685082873,0.32175254821777344
358,36300.0,4.616584022038568,4.616584022038568,0.5630853994490358,0.35131359100341797
359,36400.0,18.762527472527474,18.762527472527474,0.8651923076923077,0.5812563896179199
360,36500.0,20.098219178082193,20.098219178082193,0.7520821917808219,0.5871458053588867
361,36600.0,6.381284153005464,6.381284153005464,0.7349453551912568,0.4138660430908203
362,36700.0,6.779182561307902,6.779182561307902,0.7470572207084468,0.42713403701782227
363,36800.0,5.08616847826087,5.08616847826087,0.5809239130434782,0.35843563079833984
364,36900.0,7.015853658536585,7.015853658536585,0.7388888888888889,0.3951249122619629
365,37000.0,19.34027027027027,19.34027027027027,0.752182491418687,0.5731799602508545
366,37100.0,5.520566037735849,5.520566037735849,0.6996765498652291,0.34632086753845215
367,37200.0,9.392930107526881,9.392930107526881,0.7543817204301075,0.40653347969055176
368,37300.0,6.79396782841823,6.79396782841823,0.7471849865951743,0.38715386390686035
369,37400.0,2.8213636363636363,2.8213636363636363,0.5137433155080214,0.37489962577819824
370,37500.0,11.482053333333333,11.482053333333333,0.5585333333333333,0.47538328170776367
371,37600.0,5.227473404255319,5.227473404255319,0.5972606382978723,0.3244044780731201
372,37700.0,5.709920424403183,5.709920424403183,0.7137931034482758,0.3780710697174072
373,37800.0,27.30420634920635,27.30420634920635,0.9038359788359789,0.8349289894104004
374,37900.0,6.754511873350923,6.754511873350923,0.7443007915567282,0.383575439453125
375,38000.0,28.21671052631579,28.21671052631579,0.757,0.7380764484405518
376,38100.0,6.503149606299212,6.503149606299212,0.7345669291338582,0.35387134552001953
377,38200.0,2.8659424083769633,2.8659424083769633,0.5257853403141362,0.30544018745422363
378,38300.0,2.806945169712794,2.806945169712794,0.5145430809399478,0.28536224365234375
379,38400.0,10.302760416666667,10.302760416666667,0.6019791666666666,0.6448168754577637
380,38500.0,16.722727272727273,16.722727272727273,0.7251357178108522,1.1779184341430664
381,38600.0,6.599015544041451,6.599015544041451,0.7348445595854922,0.49692726135253906
382,38700.0,17.406795865633075,17.406795865633075,0.8863824289405685,0.6943655014038086
383,38800.0,9.128634020618557,9.128634020618557,0.7537371134020618,0.45475101470947266
384,38900.0,2.7932647814910028,2.7932647814910028,0.5155784061696658,0.34233784675598145
385,39000.0,17.82202564102564,17.82202564102564,0.7307179487179487,0.5646965503692627
386,39100.0,2.833478260869565,2.833478260869565,0.5189514066496164,0.41440343856811523
387,39200.0,18.090280612244896,18.090280612244896,0.7797193877551021,0.6075162887573242
388,39300.0,2.7967430025445292,2.7967430025445292,0.5151145038167939,0.3773627281188965
389,39400.0,2.8371065989847715,2.8371065989847715,0.5173604060913706,0.3567240238189697
390,39500.0,19.079291139240507,19.079291139240507,0.7479493670886076,0.721731424331665
391,39600.0,9.492651515151515,9.492651515151515,0.7556565656565657,0.4976212978363037
392,39700.0,6.8940050377833755,6.8940050377833755,0.7414105793450881,0.4156208038330078
393,39800.0,7.032663316582915,7.032663316582915,0.7374874371859297,0.44202327728271484
394,39900.0,15.116165413533835,15.116165413533835,0.8588220551378446,0.5215067863464355
395,40000.0,15.153675,15.153675,0.6211905297632441,0.5253393650054932
396,40100.0,2.8278802992518703,2.8278802992518703,0.5182044887780549,0.3110208511352539
397,40200.0,6.509726368159204,6.509726368159204,0.7338805970149254,0.42390942573547363
398,40300.0,16.166774193548388,16.166774193548388,0.8743920595533499,0.5859687328338623
399,40400.0,3.578391089108911,3.578391089108911,0.559197009826976,0.3938148021697998
400,40500.0,45.82328395061728,45.82328395061728,0.8196296296296296,1.2449703216552734
401,40600.0,5.454261083743843,5.454261083743843,0.7033004926108375,0.39208483695983887
402,40700.0,6.343783783783784,6.343783783783784,0.7298034398034398,0.42707061767578125
