,set_size,average_insert,average_find,time
296,59700.0,19.963031825795646,19.963031825795646,2.0304882526397705
297,59900.0,19.990984974958263,19.990984974958263,2.242483615875244
298,60100.0,19.306855241264557,19.306855241264557,2.054079055786133
299,60300.0,21.411243781094527,21.411243781094527,2.3911359310150146
300,60500.0,20.50523966942149,20.50523966942149,2.256601572036743
301,60700.0,19.851082407987082,19.851082407987082,2.5508172512054443
302,60900.0,19.852512315270936,19.852512315270936,2.2735812664031982
303,61100.0,20.73276595744681,20.73276595744681,2.4325129985809326
304,61300.0,20.589944371033784,20.589944371033784,2.4298577308654785
305,61500.0,20.22221499536578,20.22221499536578,2.2211811542510986
306,61700.0,19.960129659643435,19.960129659643435,2.341630458831787
307,61900.0,19.263828756058157,19.263828756058157,2.340792417526245
308,62100.0,20.34742351046699,20.34742351046699,2.17712664604187
309,62300.0,19.43715890850722,19.43715890850722,2.0572829246520996
310,62500.0,19.31070897134354,19.31070897134354,1.936889886856079
311,62700.0,20.16973157466626,20.16973157466626,2.178496837615967
312,62900.0,22.061987281399045,22.061987281399045,2.185307025909424
313,63100.0,19.945767761771187,19.945767761771187,2.15110182762146
314,63300.0,20.801039510892746,20.801039510892746,2.2445478439331055
315,63500.0,20.473543307086615,20.473543307086615,2.2962028980255127
316,63700.0,19.689450549450548,19.689450549450548,2.292695999145508
317,63900.0,20.72676056338028,20.72676056338028,2.3086371421813965
318,64100.0,19.72166926677067,19.72166926677067,2.5832695960998535
319,64300.0,20.760478390021618,20.760478390021618,2.207390069961548
320,64500.0,20.580412099412396,20.580412099412396,2.539231300354004
321,64700.0,20.18197836166924,20.18197836166924,2.2011945247650146
322,64900.0,21.430468882417294,21.430468882417294,2.413217306137085
323,65100.0,20.189339477726573,20.189339477726573,2.3214571475982666
324,65300.0,20.292281776416537,20.292281776416537,2.5717878341674805
325,65500.0,20.098900763358778,20.098900763358778,2.3618364334106445
326,65700.0,21.386276807866178,21.386276807866178,2.5130503177642822
327,65900.0,21.201672256028164,21.201672256028164,2.519601583480835
328,66100.0,20.334402420574886,20.334402420574886,2.3476626873016357
329,66300.0,21.07781414500973,21.07781414500973,2.537357807159424
330,66500.0,19.306586466165413,19.306586466165413,2.3639495372772217
331,66700.0,20.335582242612332,20.335582242612332,2.1912219524383545
332,66900.0,20.810604361929535,20.810604361929535,2.495396852493286
333,67100.0,20.03472429210134,20.03472429210134,2.289217233657837
334,67300.0,20.148830574459865,20.148830574459865,2.2485337257385254
335,67500.0,20.990251851851852,20.990251851851852,2.5309197902679443
336,67700.0,19.52807976366322,19.52807976366322,2.3336071968078613
337,67900.0,20.4520324005891,20.4520324005891,2.620476484298706
338,68100.0,21.43974214011953,21.43974214011953,2.666248083114624
339,68300.0,19.59028682703993,19.59028682703993,2.3627445697784424
340,68500.0,20.44188321167883,20.44188321167883,2.445911407470703
341,68700.0,19.46558174063669,19.46558174063669,2.667677879333496
342,68900.0,19.90964904641644,19.90964904641644,2.549550771713257
343,69100.0,21.219696092619394,21.219696092619394,2.720851421356201
344,69300.0,20.303708513708514,20.303708513708514,2.7238612174987793
345,69500.0,20.41181887509173,20.41181887509173,2.6327710151672363
346,69700.0,20.596708704572517,20.596708704572517,2.579833745956421
347,69900.0,20.344096482066984,20.344096482066984,2.639204263687134
348,70100.0,20.71485021398003,20.71485021398003,2.5213489532470703
349,70300.0,20.958150187058138,20.958150187058138,2.931997776031494
350,70500.0,20.03400096456637,20.03400096456637,2.5959312915802
351,70700.0,21.122054372118022,21.122054372118022,2.7980918884277344
352,70900.0,20.22444920872239,20.22444920872239,2.6556129455566406
353,71100.0,21.63540978072828,21.63540978072828,2.8815512657165527
354,71300.0,20.172706872370266,20.172706872370266,2.534297227859497
355,71500.0,20.306391608391607,20.306391608391607,2.5314364433288574
356,71700.0,20.62722809562331,20.62722809562331,2.1507039070129395
357,71900.0,20.74002420061475,20.74002420061475,2.576732873916626
358,72100.0,20.328377047588667,20.328377047588667,2.393085479736328
359,72300.0,21.082600276625172,21.082600276625172,2.6017019748687744
360,72500.0,20.19422068965517,20.19422068965517,2.6555118560791016
361,72700.0,20.254542703475977,20.254542703475977,2.7547061443328857
362,72900.0,20.175157750342937,20.175157750342937,2.846355438232422
363,73100.0,20.4115731874145,20.4115731874145,2.7865371704101562
364,73300.0,20.581925836994188,20.581925836994188,2.5874953269958496
365,73500.0,21.49223129251701,21.49223129251701,2.8407559394836426
366,73700.0,19.71408024532219,19.71408024532219,2.728710889816284
367,73900.0,21.36504736129905,21.36504736129905,2.8360402584075928
368,74100.0,19.64574898785425,19.64574898785425,2.5630996227264404
369,74300.0,19.953310901749663,19.953310901749663,2.6428191661834717
370,74500.0,21.357959731543623,21.357959731543623,2.943014621734619
371,74700.0,20.193389469738552,20.193389469738552,2.9463393688201904
372,74900.0,20.930667556742325,20.930667556742325,2.6447463035583496
